Date,Close,sp500_return,price_to_sma5,price_to_sma20,return_1d,return_5d,volatility_5d,volatility_20d,gap,volume_change,oil_price,volume_ratio,sma_5,sentiment_5d_avg,sma_20,industrial_output,sentiment_3d_avg,unemployment_rate,Sentiment_gpt,fed_rate,Scaled_sentiment,cpi,target
2010-12-14,71.20999908447266,0.000910956353608,0.011793127586980602,0.04604445024631565,-0.0071579247190241,0.022402014274763182,0.0131056377285199,0.00956165986583599,-0.0005654639063514981,-0.5372686343171587,88.33,0.7291561902846223,70.37999877929687,0.6711872541869359,68.07550010681152,93.5916,0.6768937889504091,9.3,4.0,0.18,0.7500249999999999,220.472,-0.002246819755257201
2010-12-15,71.05000305175781,-0.0051224522802586,0.005035849434898705,0.03932013637355802,0.0066440660856146305,0.022544510462152445,0.013111125369716124,0.009578218936289722,-0.0028085514789143824,0.31317800559179876,88.66,0.9936504085909887,70.69399871826172,0.6854153920786382,68.36199989318848,93.5916,0.7058941622123597,9.3,3.951229424500714,0.18,0.7378323561251785,220.472,0.015059812088181745
2010-12-16,72.12000274658203,0.0061850948966915,0.015002722268153414,0.050890715620251936,-0.002246819755257201,0.025992823852098335,0.01253610447165554,0.009687914425499801,0.0,-0.02069494123658666,87.71,1.0018397701086001,71.05399932861329,0.6989496154970791,68.62750015258788,93.5916,0.7380305702113894,9.3,3.9048374180359593,0.18,0.7262343545089898,220.472,-0.0038825069055432593
2010-12-17,71.83999633789062,0.0008368043854836,0.007941125574711992,0.0429353734326237,0.015059812088181745,0.015488681434949303,0.008506320127377835,0.009360322183633219,-0.00263453181045885,0.871785952401658,88.02,1.8023175485288185,71.27400054931641,0.7118237670504667,68.88250045776367,93.5916,0.7264229015801442,9.3,3.860707976425058,0.18,0.7152019941062644,220.472,0.006542333583823279
2010-12-20,72.30999755859375,0.0025483530061645,0.012858551995373372,0.04563723664376326,-0.0038825069055432593,0.00828065035635972,0.009057201252746066,0.009051865516081926,0.0006960336067199847,-0.5924176487897044,88.68,0.7353984922067544,71.39199981689453,0.6383022697230508,69.15400009155273,93.5916,0.5678846641633585,9.3,2.0487705754992858,0.18,0.2622176438748214,220.472,0.00013832300605964853
2010-12-21,72.31999969482422,0.0060301021556312,0.008562741486840029,0.041452151803696935,0.006542333583823279,0.022193946031037637,0.0076817058751687045,0.009059764982207003,0.0035956595907749214,-0.16388023406033891,89.3,0.6203125946995057,71.70599975585938,0.5430603988212528,69.44150009155274,93.5916,0.41707842782403187,9.3,2.0951625819640407,0.18,0.2738156454910102,220.472,-0.0006914138823121974
2010-12-22,72.2699966430664,0.0033795554893063,0.0047547097891936655,0.03695408783636777,0.00013832300605964853,0.01558770712852886,0.007762082677589479,0.008975152430080144,0.00013830387545182168,-0.11479209270620316,89.83,0.5572577392140202,71.9279998779297,0.49549892759621716,69.69449996948242,93.5916,0.34535276312194374,9.3,3.0,0.18,0.5000249999999999,220.472,-0.0004150931325628271
2010-12-23,72.23999786376953,-0.0016443283858672,0.0009421835185497978,0.03254574771474472,-0.0006914138823121974,0.0171709153963,0.007520522618845178,0.00878705337777757,-0.001521972963417648,-0.29185276451563225,90.84,0.4021480548558634,72.1719985961914,0.4502570566944192,69.9629997253418,93.5916,0.4246218818303366,9.3,3.0,0.18,0.5000249999999999,220.472,-0.002214784571513473
2010-12-27,72.08000183105469,0.000612697247136,-0.0016066789351032815,0.02680991295699618,-0.0004150931325628271,0.0016638257434506976,0.003807004935928709,0.00873182500857199,-0.004983397300626352,-0.16209946353487026,90.99,0.33596639754667207,72.19599761962891,0.4072216578731663,70.1979995727539,93.5916,0.5000249999999999,9.3,3.0,0.18,0.5000249999999999,220.472,0.008740250241593861
2010-12-28,72.70999908447266,0.0007713239125555,0.006450367843400393,0.032211346999337566,-0.002214784571513473,0.0033408338724743025,0.0033955787980201294,0.008625559948416562,0.0020810422040566617,0.7083405433465997,91.48,0.5770961934156379,72.24399871826172,0.45478312909820195,70.44099960327148,93.5916,0.5000249999999999,9.3,3.0,0.18,0.5000249999999999,220.472,-0.0001375620458865523
2010-12-29,72.69999694824219,0.0010091453555356,0.005198798875638035,0.02788142554323102,0.008740250241593861,0.005531759637452449,0.0043528742748536004,0.00852366308848078,0.0024755921804738494,-0.22694353000759682,91.13,0.4580331341841435,72.3239990234375,0.5000249999999999,70.72799949645996,93.5916,0.5000249999999999,9.3,3.0,0.18,0.5000249999999999,220.472,0.0020632948029652987
2010-12-30,72.8499984741211,-0.0015082191889665,0.0062154697442549315,0.026309290019818327,-0.0001375620458865523,0.00525438682275281,0.004370008402072409,0.008475798203402003,0.00013758097180650007,-0.06656184486373162,89.85,0.43815126489731215,72.39999847412109,0.5000249999999999,70.9824993133545,93.5916,0.5000249999999999,9.3,3.0,0.18,0.5000249999999999,220.472,-0.008785166822972368
2010-12-31,72.20999908447266,-0.0001907894500615,-0.004219755098914582,0.014050087900435541,0.0020632948029652987,0.008025485789341591,0.004267020576228818,0.008333244004339668,-0.0021962393420183806,-0.08464345873104995,91.38,0.41368831906211195,72.51599884033203,0.5000249999999999,71.20949935913086,93.5916,0.5000249999999999,9.3,3.0,0.18,0.5000249999999999,220.472,0.0036006389631206837
2011-01-03,72.47000122070312,0.0113148280135852,-0.0005516185943256146,0.015419780528027933,-0.008785166822972368,-0.00041526550642267956,0.006378287444014291,0.008575926172814257,0.007478201390026889,1.6111792669835916,91.59,1.0748751292106904,72.50999908447265,0.5000249999999999,71.36949920654297,93.3889,0.5000249999999999,9.1,3.0,0.17,0.5000249999999999,221.187,-0.00193182540762038
2011-01-04,72.33000183105469,-0.0013130618315739,-0.0035542670280976157,0.010569589867448576,0.0036006389631206837,0.005410646222825388,0.006418772663222099,0.008155501028790544,0.0008278950956690475,0.1647922478343855,89.39,1.2402487563744602,72.58799896240234,0.5000249999999999,71.5734992980957,93.3889,0.5000249999999999,9.1,3.0,0.17,0.5000249999999999,221.187,-0.018526253744816423
2011-01-05,70.98999786376953,0.005007170261664,-0.02098965217064869,-0.010323382819995192,-0.00193182540762038,-0.005226203523624018,0.004815685490134129,0.007951452777494362,-0.004700732181361241,0.07648675221216639,90.3,1.3529908477223866,72.51199951171876,0.45002499999999995,71.73049926757812,93.3889,0.4166916666666665,9.1,2.0,0.17,0.250025,221.187,-0.0047893555165768875
2011-01-06,70.6500015258789,-0.0021229577014949,-0.021061357563706848,-0.015989270987159073,-0.018526253744816423,-0.02352130888932591,0.009085127638949897,0.009129442192009781,-0.00887445094204594,-0.2317744315121426,88.37,1.046214393580599,72.16999969482421,0.4024635287749643,71.79799919128418,93.3889,0.3374225479582737,9.1,2.0487705754992858,0.17,0.2622176438748214,221.187,0.0
2011-01-07,70.6500015258789,-0.0018447820630185,-0.01505644464940764,-0.016947706268604836,-0.0047893555165768875,-0.03019899786303637,0.008288770141968613,0.009100343106513212,0.004246219616193409,-0.285849286672357,88.07,0.8040071659493854,71.73000030517578,0.3572216578731663,71.86799926757813,93.3889,0.2620194297886104,9.1,2.0951625819640407,0.17,0.2738156454910102,221.187,-0.0024062019147026437
2011-01-10,70.4800033569336,-0.0013763271726306,-0.013133907783783367,-0.019060622051539647,0.0,-0.02160362246742087,0.008502055656769526,0.007036520262425976,-0.005237122980761724,-0.11503820378196095,89.24,0.730091261407676,71.41800079345703,0.31828161871959604,71.84949951171875,93.3889,0.2804526978659933,9.1,2.221199216928595,0.17,0.3053248042321487,221.187,0.008371116767726283
2011-01-11,71.06999969482422,0.0037251273626697,0.0007040055373375787,-0.010318753227885608,-0.0024062019147026437,-0.027459608531109403,0.007462188651469576,0.007002878922522693,0.0009931851800533775,-0.0037140652131969487,91.11,0.778533507471547,71.02000122070312,0.368281618719596,71.81099967956543,93.3889,0.44305514990771955,9.1,4.0,0.17,0.7500249999999999,221.187,0.005909640787234993
2011-01-12,71.48999786376953,0.0090075800676976,0.010202309832373427,-0.004698784009245829,0.008371116767726283,-0.017420186704454,0.009770057425422208,0.007088509568239648,0.001829143857832829,-0.21089324618736383,91.85,0.6267797503110056,70.76800079345703,0.46584308994463175,71.82749977111817,93.3889,0.5977273867857756,9.1,3.951229424500714,0.17,0.7378323561251785,221.187,0.0015386853215630936
2011-01-13,71.5999984741211,-0.001710746243041,0.010329029639166114,-0.0033615840000069605,0.005909640787234993,0.007043245739484449,0.0055607367302592985,0.007055504125239017,-0.0023779294170529833,0.1798883367077735,91.39,0.7629956436523492,70.86800079345703,0.5586464320714655,71.84149971008301,93.3889,0.7380305702113894,9.1,3.9048374180359593,0.17,0.7262343545089898,221.187,0.01270954862433804
2011-01-14,72.51000213623047,0.0073845425910101,0.02043403908614683,0.008919042419631353,0.0015386853215630936,0.013446524100841017,0.004392431095822485,0.00703659776954072,-0.003491620186142313,0.2764286828558058,91.53,0.9935200812721849,71.05800018310546,0.6469237017945163,71.86899948120117,93.3889,0.7264229015801442,9.1,3.860707976425058,0.17,0.7152019941062644,221.187,0.001241157567773099
2011-01-18,72.5999984741211,0.0013764106510134,0.016379646702318926,0.009897257960233184,0.01270954862433804,0.026326971977067126,0.00587812490144666,0.006794511693730538,0.00041371918925769497,-0.015521244958650704,91.38,1.0651985621626625,71.43000030517578,0.7210981454340221,71.8884994506836,93.3889,0.7058777903483108,9.1,3.704688089718713,0.17,0.6761970224296783,221.187,-0.007300258821435035
2011-01-19,72.06999969482422,-0.0101156548843771,0.003006100818732302,0.0019950941337606807,0.001241157567773099,0.03007938445251135,0.004826690012849138,0.006725080447557712,-0.0030303199080857607,-0.04390465943888111,90.85,1.0256945245980236,71.85399932861328,0.7046141477358041,71.92649955749512,93.3889,0.6863346760149508,9.1,3.67032004603564,0.17,0.6676050115089098,221.187,0.004023878406484549
2011-01-20,72.36000061035156,-0.0012949592195925,0.0042468327169836876,0.0061948695760172525,-0.007300258821435035,0.014070634646039304,0.007312714975134636,0.006787705621001433,-0.003885094775669652,-0.0016013849816056691,88.56,1.0216414555777735,72.05399932861329,0.6570526765107685,71.91449966430665,93.3889,0.6146090113128626,9.1,3.0,0.17,0.5000249999999999,221.187,0.0056660590002288735
2011-01-21,72.7699966430664,0.00241354552727,0.007503970289260783,0.011867887569947182,0.004023878406484549,0.01216957298334087,0.00716056036794345,0.00685152566628318,0.0016584127359012776,-0.053710768163689915,88.22,0.9617634165093394,72.22799987792969,0.6118108056089705,71.916499710083,93.3889,0.5558850038363031,9.1,3.0,0.17,0.5000249999999999,221.187,-0.002061205213737871
2011-01-24,72.62000274658203,0.0058362803419662,0.0021804978599539505,0.009431316267152092,0.0056660590002288735,0.016340756897756048,0.007267411235990636,0.006961903998092312,0.001236827970827341,0.013605753813733967,86.74,0.9572781216131733,72.46199951171874,0.5687754067877175,71.94149971008301,93.3889,0.5000249999999999,9.1,3.0,0.17,0.5000249999999999,221.187,-0.0022033001384994533
2011-01-25,72.45999908447266,0.0002634624737614,-0.0003311151348941824,0.006941295996647715,-0.002061205213737871,0.0015170405062863157,0.005169281663544694,0.006981351059984992,-0.001514742580435111,0.27451866582301365,85.08,1.1776718429937922,72.48399963378907,0.533541002301782,71.96049995422364,93.3889,0.5000249999999999,9.1,3.0,0.17,0.5000249999999999,221.187,0.0022081653896082187
2011-01-26,72.62000274658203,0.0042209071896761,0.002263483925075341,0.008898407620459257,-0.0022033001384994533,-0.001928366289130734,0.005243798819472813,0.006981135047684791,0.00013803665963076298,-0.25755319148936173,86.15,0.8721878430253508,72.45599975585938,0.45002499999999995,71.97949981689453,93.3889,0.4166916666666665,9.1,2.0,0.17,0.250025,221.187,0.00688515534411116
2011-01-27,73.12000274658203,0.0022443057531671,0.007634462111391898,0.015908339653796972,0.0022081653896082187,0.0076315117814176325,0.003557406107611852,0.0067124303472712275,0.0030293801017371633,0.3633758418111477,84.45,1.157110891313865,72.56600036621094,0.4024635287749643,71.975,93.3889,0.3374225479582737,9.1,2.0487705754992858,0.17,0.2622176438748214,221.187,-0.016274649845549605
2011-01-28,71.93000030517578,-0.0178525266977723,-0.010836388235141879,-0.0009167173797910855,0.00688515534411116,0.010503069787450192,0.00422670687031742,0.006888458362009898,0.0028719786184974202,-0.1501138553161675,88.15,0.9638535069805878,72.71800079345704,0.4024635287749643,71.99600028991699,93.3889,0.3374225479582737,9.1,3.0,0.17,0.5000249999999999,221.187,-0.0012512716099443155
2011-01-31,71.83999633789062,0.0076625582202067,-0.009786425541769629,-0.001528895663597894,-0.016274649845549605,-0.011543168567270556,0.008660936138971039,0.007802678784978965,0.0043097116262829195,-0.04822753503709809,90.99,0.8994164894321484,72.55000152587891,0.4024635287749643,71.95000038146972,93.3889,0.420755881291607,9.1,3.0,0.17,0.5000249999999999,221.187,0.00821275052006043
2011-02-01,72.43000030517578,0.0166935984081086,0.000497279621429224,0.0069302052556003205,-0.0012512716099443155,-0.010740930586485287,0.008673830192249307,0.007565283928532895,0.005289600531508848,-0.13482026851450846,89.54,0.8000945198511713,72.39400024414063,0.4024635287749643,71.93150024414062,93.0045,0.5000249999999999,9.0,3.0,0.16,0.5000249999999999,221.898,-0.021814190589500515
2011-02-02,70.8499984741211,-0.0027225174683901,-0.021246643142313903,-0.015007774574634224,0.00821275052006043,-0.0004140046877713077,0.009825360947822992,0.007756067490735556,-0.003865784593637045,1.2299644591279972,89.78,1.766911850739816,72.38800048828125,0.45246352877496426,71.92950019836425,93.0045,0.5000249999999999,9.0,3.0,0.16,0.5000249999999999,221.898,0.044883562084159
2011-02-03,74.02999877929688,0.0023541990752451,0.027709125630330046,0.030262105863236268,-0.021814190589500515,-0.024373508751268202,0.013597854080945488,0.00916337110191007,0.012985154393212218,-0.15145461075693634,89.42,1.5140173066024227,72.03399963378907,0.5750249999999999,71.85550003051758,93.0045,0.6250249999999998,9.0,4.5,0.16,0.8750249999999999,221.898,0.0013507831388626101
2011-02-04,74.12999725341797,0.0028842625672607,0.02650380031878729,0.02947605700621703,0.044883562084159,0.0124452406801554,0.026393302299136126,0.012960643080786961,0.0012157769656795758,-0.5041665564403058,87.87,0.7724517088891911,72.21599884033203,0.6463672068375534,72.00750007629395,93.0045,0.7439286780625891,9.0,4.426844136751071,0.16,0.8567360341877677,221.898,0.0016188149336062718
2011-02-07,74.25,0.0062401715970363,0.021939025116329475,0.0286569292860986,0.0013507831388626101,0.030585248698850487,0.024311886179907052,0.012859256077429625,-0.0022932439665978035,0.3055540735207811,86.3,1.0063146553053592,72.65599822998047,0.7368509486411494,72.1814998626709,93.0045,0.8947349144019157,9.0,4.809674836071919,0.16,0.9524437090179796,221.898,0.007407448508522707
2011-02-08,74.80000305175781,0.0041847520993167,0.022724221511855148,0.03369890442541575,0.0016188149336062718,0.033546823287326166,0.024122870054336665,0.012847884539854498,-0.0002693150581334175,-0.2760931753167143,85.85,0.7330269743498493,73.13799896240235,0.8229217462836551,72.36149978637695,93.0045,0.9131862438060919,9.0,4.721415952850116,0.16,0.9303789882125288,221.898,-0.0017380331217706768
2011-02-09,74.66999816894531,-0.0027857656113878,0.014372638486176878,0.028831227369723218,0.007407448508522707,0.03272128588425072,0.024114186438190757,0.012835410706290028,-0.005882385340302602,-0.014338940950660461,85.59,0.7273242299777554,73.61199951171875,0.8229217462836551,72.57749977111817,93.0045,0.7942825657435026,9.0,3.0,0.16,0.5000249999999999,221.898,-0.0016070057604127275
2011-02-10,74.55000305175781,0.0007494929370688,0.0023395127777690585,0.02463668164040975,-0.0017380331217706768,0.05391672233019906,0.019390314310368226,0.012814120592316696,-0.003080162490679101,0.11030927835051552,85.44,0.8023956804903943,74.3759994506836,0.7479217462836552,72.75749969482422,93.0045,0.6434763294041762,9.0,3.0,0.16,0.5000249999999999,221.898,0.00657274102898886
2011-02-11,75.04000091552734,0.0055073716203306,0.007518805156511924,0.02920705471284243,-0.0016070057604127275,0.007024237215121465,0.0037090723393818454,0.012820645629657297,-0.006572843368280837,-0.13432373878056325,84.39,0.6981533174970983,74.48000030517578,0.6765795394461016,72.91049995422364,93.0045,0.5000249999999999,9.0,3.0,0.16,0.5000249999999999,221.898,-0.005063929221505892
2011-02-14,74.66000366210938,0.0023849240618247,-2.6752236218275382e-05,0.02158524385685509,0.00657274102898886,0.012275781678481312,0.004366436531808567,0.012856864321079645,0.000133290726391757,-0.27303062805386724,83.66,0.5209145038396096,74.66200103759766,0.6313376685443037,73.08250007629394,93.0045,0.5754281181696631,9.0,3.9048374180359593,0.16,0.7262343545089898,221.898,-0.004420061811785891
2011-02-15,74.33000183105469,-0.0032349110552927,-0.005538905185177126,0.015575921247302988,-0.005063929221505892,0.00552193484322383,0.00554775004381114,0.012722237315724708,-0.00415222572706103,0.19688524590163925,83.13,0.6364704267036874,74.74400177001954,0.5452668709017979,73.19000015258788,93.0045,0.5754281181696631,9.0,3.0,0.16,0.5000249999999999,221.898,0.008475679239856593
2011-02-16,74.95999908447266,0.00625743515661,0.0041526798694877885,0.02297460654747748,-0.004420061811785891,-0.0062834385230962075,0.004641019465988062,0.012791973541484668,0.0024216373031297044,-0.01725790987535958,83.8,0.6376530811752369,74.6500015258789,0.5452668709017979,73.27650032043456,93.0045,0.5754281181696631,9.0,3.0,0.16,0.5000249999999999,221.898,-0.0016008904488752362
2011-02-17,74.83999633789062,0.0030756911421465,0.0017668071141887073,0.019326841671598805,0.008475679239856593,0.003883767545717509,0.006318002377990999,0.01272288876764005,-0.009071508984538365,-0.05219512195121956,85.05,0.6173559589760815,74.70800170898437,0.5452668709017979,73.42100028991699,93.0045,0.5000249999999999,9.0,3.0,0.16,0.5000249999999999,221.898,0.00788353816348919
2011-02-18,75.43000030517578,0.0019247226272978,0.008881041325101183,0.025630569405484787,-0.0016008904488752362,0.003889916489090872,0.00631742255746199,0.012738967646265996,-0.0002671919300493362,0.5667230350709507,85.03,0.9683686244748364,74.76600036621093,0.5452668709017979,73.54500007629395,93.0045,0.5000249999999999,9.0,3.0,0.16,0.5000249999999999,221.898,-0.020416292049539764
2011-02-22,73.88999938964844,-0.0205285650582651,-0.012746524121910224,0.0028773735647362477,0.00788353816348919,0.005197219947897569,0.006636391423054567,0.012784301353798449,-0.004242339832023855,-0.007133136233516302,92.65,0.9635827040616489,74.84400024414063,0.550025,73.67800025939941,93.0045,0.5833583333333332,9.0,4.0,0.16,0.7500249999999999,221.898,-0.014210354045623541
2011-02-23,72.83999633789062,-0.0061119605229505,-0.024769086448997998,-0.0122251887002958,-0.020416292049539764,-0.010313477560833895,0.011753709680208163,0.013707135092479693,-0.0012179772450131184,0.31568747932126473,96.04,1.2688254385005286,74.68999938964843,0.5975864712250356,73.74150009155274,93.0045,0.662627452041726,9.0,3.951229424500714,0.16,0.7378323561251785,221.898,0.0019221173267707226
2011-02-24,72.9800033569336,-0.0009943772402082,-0.01898046787987088,-0.01058149819719798,-0.014210354045623541,-0.020045815370093867,0.013003454203020568,0.014109796812437186,-0.0006863732135757143,-0.33611151027446473,95.83,0.8471021817006676,74.39199829101562,0.5475864712250356,73.76049995422363,93.0045,0.5792941187083928,9.0,2.0,0.16,0.250025,221.898,0.008084356135269699
2011-02-25,73.56999969482422,0.010550516464632,-0.005757060592504382,-0.0028260304825947894,0.0019221173267707226,-0.02641403083940541,0.011699824172743237,0.01410796444587975,0.003699597569842462,-0.016179653679653683,96.52,0.8536742834202378,73.99599914550781,0.5475864712250356,73.77849998474122,93.0045,0.4959607853750594,9.0,3.0,0.16,0.5000249999999999,221.898,0.0165828629300504
2011-02-28,74.79000091552734,0.0055610856995778,0.014211726034485834,0.01340091713694015,0.008084356135269699,-0.016969490983572144,0.01317134844648584,0.014139754960506165,0.0048933072155074265,0.8187118420328914,97.1,1.5211395896060522,73.74199981689453,0.5249655357741366,73.80099983215332,93.0045,0.37899010758183493,9.0,2.5475812909820204,0.16,0.3869203227455051,221.898,-0.015643777973298634
2011-03-01,73.62000274658203,-0.0157396777546758,8.154437501250113e-05,-0.004381655261962976,0.0165828629300504,-0.008484679664047756,0.01541007921619836,0.014008515038715263,0.004278642745113041,0.060666545696485885,99.63,1.5701478505154063,73.61399993896484,0.45344783636351027,73.94399986267089,93.9684,0.4264606085641242,9.0,2.569646011787471,0.14,0.3924365029468677,223.046,-0.025264881023628005
2011-03-02,71.76000213623047,0.0016152009236127,-0.02446979960829141,-0.030702498092110377,-0.015643777973298634,-0.0036540349884510714,0.014040769791747733,0.01454604707909558,-0.0016300290967810735,0.7670791514598541,102.27,2.5361495949731245,73.56000061035157,0.4058863651384746,74.03300018310547,93.9684,0.4264606085641242,9.0,3.0,0.14,0.5000249999999999,223.046,0.010172738375247237
2011-03-03,72.48999786376953,0.0172190014871151,-0.011643813885801456,-0.020398818982371083,-0.025264881023628005,-0.014826939263564376,0.01721972774567193,0.015599660497202593,0.006828286638555425,-0.5182896329164985,101.92,1.2595588126715311,73.34400177001953,0.4558863651384746,73.9995002746582,93.9684,0.4641621676489558,9.0,3.0,0.14,0.5000249999999999,223.046,0.004414397906668421
2011-03-04,72.80999755859375,-0.0073780374502926,-0.005952585926828595,-0.017163565550867007,0.010172738375247237,-0.006714243225880989,0.018162522799915842,0.014907591058858676,0.00013797953545626758,-0.10296777651236011,104.34,1.1567584845513565,73.24600067138672,0.4558863651384746,74.08150024414063,93.9684,0.5000249999999999,9.0,3.0,0.14,0.5000249999999999,223.046,-0.008515247053655806
2011-03-07,72.19000244140625,-0.0083412325077444,-0.012367606092359778,-0.024729605138726338,0.004414397906668421,-0.010330326755240371,0.017762576962683137,0.010874122669929358,0.0024721921605741883,0.15944734876773703,105.37,1.3064745174354389,73.09400024414063,0.5237491714911714,74.02050018310547,93.9684,0.5754281181696631,9.0,3.9048374180359593,0.14,0.7262343545089898,223.046,0.019808841346645734
2011-03-08,73.62000274658203,0.0089227338986832,0.014412905301463014,-0.004105564456581803,-0.008515247053655806,-0.03476398505540468,0.0144551274998471,0.010995764392172192,-0.001385317912917318,-0.1575523349436393,105.06,1.0967415982373645,72.57400054931641,0.5452668709017979,73.92350044250489,93.9684,0.5754281181696631,9.0,3.0,0.14,0.5000249999999999,223.046,0.0073349754873843764
2011-03-09,74.16000366210938,-0.0013617034323515,0.02185359909593553,0.0036269566417521815,0.019808841346645734,0.0,0.017507923219325008,0.011957291707342468,-0.001901648796867741,-0.26355225934704485,104.39,0.8050768655328556,72.57400054931641,0.5452668709017979,73.89200057983399,93.9684,0.5754281181696631,9.0,3.0,0.14,0.5000249999999999,223.046,-0.010517885250455272
2011-03-10,73.37999725341797,-0.0188709518121802,0.004462403086931485,-0.006498826874722781,0.0073349754873843764,0.0334448363215305,0.010259341869343309,0.011954825328356986,-0.008764852936637759,0.23146802325581395,102.73,0.9786191334623143,73.05400085449219,0.5452668709017979,73.86000061035156,93.9684,0.5000249999999999,9.0,3.0,0.14,0.5000249999999999,223.046,-0.011310905324700027
2011-03-11,72.55000305175781,0.0070805136621838,-0.00931283692706935,-0.016877689063542565,-0.010517885250455272,0.012277547466907235,0.012424157660515524,0.012167349991615336,-0.003952043150476348,-0.12801922185221093,101.14,0.8510550762559501,73.23200073242188,0.5452668709017979,73.79550056457519,93.9684,0.5000249999999999,9.0,3.0,0.14,0.5000249999999999,223.046,-0.009786446368040269
2011-03-14,71.83999633789062,-0.0060493256595295,-0.0183110885438023,-0.025177985256490655,-0.011310905324700027,-0.003570862732507396,0.013740594056125337,0.012392602764114299,-0.004135121145946578,0.07193270811176644,101.2,0.9022660411215866,73.18000183105468,0.5000249999999999,73.6955005645752,93.9684,0.5000249999999999,9.0,3.0,0.14,0.5000249999999999,223.046,-0.0038975333180688576
2011-03-15,71.55999755859375,-0.0112003481723728,-0.02120097167032918,-0.026864613255928555,-0.009786446368040269,-0.004848401325373453,0.013933147197054784,0.012386506273437898,-0.015033327626863116,0.1464778569495806,97.23,1.007330506795578,73.11000061035156,0.5000249999999999,73.53550033569336,93.9684,0.5000249999999999,9.0,3.0,0.14,0.5000249999999999,223.046,-0.02515365404937908
2011-03-16,69.76000213623047,-0.0194949490428555,-0.04041373151654847,-0.049338692060989155,-0.0038975333180688576,-0.02798159618492979,0.00781875996598577,0.012374574403539198,-0.005869175283319644,0.5656517976555739,97.99,1.5021323168660603,72.6979995727539,0.5000249999999999,73.38050003051758,93.9684,0.5000249999999999,9.0,3.0,0.14,0.5000249999999999,223.046,0.010034359615918698
2011-03-17,70.45999908447266,0.0133982287528573,-0.01890891137256363,-0.0368001006072169,-0.02515365404937908,-0.0593311934816827,0.007844601522609277,0.01340922058538881,0.010034359615918618,-0.4104316366011759,101.47,0.8706331067644179,71.81799926757813,0.5000249999999999,73.15200004577636,93.9684,0.5000249999999999,9.0,3.0,0.14,0.5000249999999999,223.046,0.002838554928122239
2011-03-18,70.66000366210938,0.0043102018973169,-0.008057893346303475,-0.031085830793039556,0.010034359615918698,-0.03979283562605074,0.012752128098716765,0.01348424801829138,0.008089692055500327,1.0313645274013465,101.06,1.6634474624120825,71.23399963378907,0.5000249999999999,72.92700004577637,93.9684,0.5000249999999999,9.0,3.0,0.14,0.5000249999999999,223.046,0.005377826687288145
2011-03-21,71.04000091552734,0.0149858463666614,0.002596832453172122,-0.023075435063576757,0.002838554928122239,-0.026050989802165803,0.013393879656014865,0.013544964306918227,0.006368481813191488,-0.4643786187798943,102.36,0.8844609644823035,70.85599975585937,0.5000249999999999,72.7180004119873,93.9684,0.5000249999999999,9.0,3.0,0.14,0.5000249999999999,223.046,0.007179084032345351
2011-03-22,71.55000305175781,-0.0035505671176587,0.012079924921647594,-0.013082993233760372,0.005377826687288145,-0.011135794308794189,0.01380429224474689,0.013452392044175506,0.00028148427377111063,-0.2443600187999373,104.53,0.6704988166441348,70.69600067138671,0.5000249999999999,72.49850044250488,93.9684,0.5000249999999999,9.0,3.0,0.14,0.5000249999999999,223.046,-0.008805099314346143
2011-03-23,70.91999816894531,0.0029139796674342,0.00319682566083887,-0.020191657316205588,0.007179084032345351,-0.00013966611482563174,0.014334373829465447,0.012968514774962287,-0.000838646896281398,0.2931633234852018,105.21,0.8714361808957466,70.69400177001953,0.5000249999999999,72.38150062561036,93.9684,0.5000249999999999,9.0,3.0,0.14,0.5000249999999999,223.046,0.016779504683170243
2011-03-24,72.11000061035156,0.0093407484565519,0.016693449757308458,-0.002427874263446258,-0.008805099314346143,0.016628382987281976,0.0072708236424936235,0.012744685719947154,0.003807166940666503,-0.15078760671770408,105.04,0.7365522803675287,70.9260009765625,0.5000249999999999,72.28550071716309,93.9684,0.5000249999999999,9.0,3.0,0.14,0.5000249999999999,223.046,-0.009014027463280838
2011-03-25,71.45999908447266,0.0031611368907891,0.002862885919289707,-0.010824748610015932,0.016779504683170243,0.023417563827963672,0.009197405049573322,0.013358011159715433,0.0018027631717882323,0.0016047576343984904,104.89,0.7338564378862334,71.25600128173828,0.550025,72.24200057983398,93.9684,0.5833583333333332,9.0,4.0,0.14,0.7500249999999999,223.046,-0.0027987258718793484
2011-03-28,71.26000213623047,-0.0027478362670904,-0.0021843596558268783,-0.012150553553491532,-0.009014027463280838,0.011321757442708247,0.011116034841881254,0.01332583606236051,0.0004197982043270604,-0.3741105508694218,103.54,0.47558176590434653,71.41600036621094,0.5930603988212528,72.13650054931641,93.9684,0.6550839980354214,9.0,3.860707976425058,0.14,0.7152019941062644,223.046,0.00898118678729376
2011-03-29,71.9000015258789,0.0070600450420736,0.006157303551206684,-0.0008337838238430977,-0.0027987258718793484,0.003096863990257104,0.011152065425445508,0.012638621740810794,-0.0002807223107107767,0.004818551422978379,104.34,0.497213280877444,71.46000061035156,0.5430603988212528,71.96000061035156,93.9684,0.571750664702088,9.0,2.0,0.14,0.250025,223.046,0.012656411869300221
